ID,Genotype,Energy,Age,Parent,Iteration
543,01101101100110101010,14.684867,5,188,9
556,01110001100111101110,14.325640,5,241,9
558,11101111001110100001,11.875424,5,242,9
560,01100011111101111101,13.370103,5,246,9
561,01100011111101111111,12.996565,5,246,9
633,11000110101001110011,12.627295,4,174,9
634,11000110101001110011,13.782312,4,174,9
637,01111111110001100010,8.028361,4,200,9
638,01111111110001110010,9.366036,4,200,9
641,10000110111110110001,10.604644,4,256,9
642,10000110111110110001,6.622753,4,256,9
643,10000110111110110001,10.566399,4,257,9
644,10000110111110111001,8.662141,4,257,9
645,01110001001101010010,13.610139,4,259,9
646,01110011001101010010,8.769732,4,259,9
652,01000111100001101100,12.299891,4,264,9
655,01011011001100000000,11.424379,4,269,9
656,01011011001100000001,8.414362,4,269,9
658,00001100011100000100,14.637774,4,270,9
659,10001100011100000100,13.972685,4,273,9
660,10001100011100000100,13.686678,4,273,9
661,00010010011000111000,13.230064,4,274,9
662,00010010011000111100,7.283107,4,274,9
665,01111011011000101100,9.730646,4,279,9
666,01111011011000101100,8.290645,4,279,9
671,00100110110001110001,9.597771,4,282,9
672,00100110110001110001,9.027851,4,282,9
677,10000110100000111011,9.600697,4,286,9
678,10001110100000111011,7.276186,4,286,9
679,10001110100001110011,12.850307,4,287,9
680,10001110100000110011,12.862427,4,287,9
683,10111000000010111011,12.233760,4,290,9
684,10111000000010111011,9.211094,4,290,9
686,10111000000010111011,10.081271,4,291,9
687,00110111011101111011,10.582068,4,292,9
688,00110111011101111011,9.797493,4,292,9
693,00100010011100101011,10.510872,4,302,9
694,00100011011100101011,7.388867,4,302,9
695,01000011101000001110,13.659564,4,308,9
696,01000011101000001110,12.460892,4,308,9
697,01000010101100001110,13.749255,4,310,9
698,01000010101000001110,13.750736,4,310,9
699,11101111100011000010,10.097239,4,312,9
700,11101111100011000010,11.510094,4,312,9
701,11101111100010000010,12.427407,4,313,9
702,11101111100011000010,8.209554,4,313,9
703,11101111100011000010,9.266623,4,314,9
707,01111011110010000001,11.435389,4,316,9
708,01111011110010000001,14.393603,4,316,9
709,01111011110010000001,2.107394,4,317,9
710,01110011110010000001,1.543020,4,317,9
711,00010100101000010001,0.900648,4,318,9
712,00010100101000010001,0.663884,4,318,9
721,10110101000110001001,1.294800,4,329,9
722,10110101000110001001,1.325177,4,329,9
723,10110101000110001001,0.887607,4,330,9
724,10110101000110001001,0.737366,4,330,9
725,10110101000110001001,2.351245,4,331,9
726,10110101000110001001,2.238205,4,331,9
741,11000100001110101011,0.194582,4,382,9
748,00110111011101111011,3.648324,3,294,9
749,00110111011101111011,3.424324,3,294,9
750,01000100000111101001,1.393828,3,333,9
751,01000100000111101001,1.151537,3,333,9
752,01000100000111101101,2.287291,3,335,9
753,01000100000111101001,2.260933,3,335,9
754,00101100101111100111,3.329967,3,336,9
755,10101000101111100110,2.520919,3,336,9
756,00101000101111100100,2.977181,3,338,9
757,00101000101111100100,2.801913,3,338,9
758,00101000101111100100,2.152565,3,339,9
759,00101000101111100100,1.959951,3,339,9
760,10101001100011011100,2.316886,3,341,9
761,10101001100011011100,1.931018,3,341,9
762,10101001100011011100,2.934058,3,342,9
763,10101001100011011100,2.739717,3,342,9
764,10101001100011011100,1.639228,3,343,9
765,10101001100011011100,1.065066,3,343,9
766,00010010110101010100,3.807804,3,344,9
767,00010010110101010100,4.069100,3,344,9
768,00010010110101010100,3.323498,3,345,9
769,00010010110101010100,2.839313,3,345,9
770,00010010110101010100,2.721628,3,346,9
771,00010010110101010100,3.177781,3,346,9
772,00010010100001010100,2.443916,3,347,9
773,00010010100001010100,2.449995,3,347,9
774,00100010101110111100,2.715562,3,348,9
775,00100010101110111100,2.332658,3,348,9
776,00100010101110111100,1.143549,3,349,9
777,00100010101110111100,1.335122,3,349,9
778,00100010101110111100,1.911430,3,350,9
779,00100010101110111100,2.349357,3,350,9
780,00100010101110111101,1.442977,3,351,9
781,00100010101110110101,1.428909,3,351,9
782,10101001010101010000,2.445468,3,352,9
783,10101001010101010010,2.625594,3,352,9
784,10101001010101110000,3.383734,3,353,9
785,10101001010101110000,3.073251,3,353,9
786,10101001010101110000,2.941141,3,354,9
787,10101001010101110000,3.187648,3,354,9
788,10101001010101110100,3.815237,3,355,9
789,10101001010101110100,3.831385,3,355,9
790,11101111011010101110,1.627063,3,356,9
791,11101111011010101110,1.571109,3,356,9
792,11101111011010101110,0.282236,3,357,9
793,11111111011010101110,0.840885,3,357,9
794,01101111110000010100,1.498161,3,358,9
795,01101111110000010100,1.355113,3,358,9
796,01100111110000010100,3.098770,3,359,9
797,01100111110000010100,2.831149,3,359,9
798,01100111110000010100,0.956960,3,360,9
799,01100111110000010100,1.561514,3,360,9
800,01100111110000010100,4.244950,3,361,9
801,01100111110000010100,4.606052,3,361,9
802,11110010000000110111,1.305395,3,362,9
803,11110000000000110111,1.345706,3,362,9
804,11110000000000110111,2.187779,3,363,9
805,11110000000000110111,2.175331,3,363,9
806,00000010111110101011,1.457687,3,364,9
807,00000010111110101011,1.261088,3,364,9
808,00000010111110101011,3.571115,3,365,9
809,00000010111110101011,3.129487,3,365,9
810,00000010111110101011,3.613232,3,367,9
811,00000010111010101011,3.612772,3,367,9
812,00001111011111110100,1.295110,3,369,9
813,00001111011111110100,1.742020,3,369,9
814,01111100001011100011,2.511696,3,374,9
815,01111100001010100011,2.643106,3,374,9
816,11010011000011011011,3.115791,3,377,9
817,11011011000011011011,3.299383,3,377,9
818,11011011000011011001,0.996308,3,378,9
819,11011011000011011001,1.500398,3,378,9
820,11000100111110101011,1.457575,3,379,9
821,11000100111110101010,1.421822,3,379,9
822,11000100111110101011,2.437918,3,380,9
823,11000100111110101011,2.456816,3,380,9
824,01111011110010000001,4.497806,3,385,9
825,01111001110010000000,3.949826,3,385,9
826,00000110011100010100,1.974452,3,395,9
827,00000110011100010100,1.777809,3,395,9
829,00000110011100010100,0.193443,3,396,9
830,11110000000000110111,1.833048,3,404,9
831,11110000000000110111,1.579120,3,404,9
832,10010011011100010000,1.102933,3,417,9
833,10010011011100010010,0.826747,3,417,9
834,01010010100011001001,0.263616,3,425,9
836,10100101100000000001,0.539246,3,431,9
837,10100101100000000001,0.110162,3,431,9
838,10100101100000010001,1.956504,3,432,9
839,11100101100000010001,1.487835,3,432,9
840,00001100010100111110,0.176267,3,437,9
841,00001100010100111110,0.315019,3,437,9
843,00000111010000011101,0.656955,3,442,9
844,10000111001000110110,0.357664,3,443,9
847,10111001100011011100,4.638508,2,340,9
848,10101001100011011100,4.313079,2,340,9
849,00000010111110101011,4.724339,2,366,9
850,00000010111111101011,5.037376,2,366,9
851,01111100001111100011,3.834350,2,373,9
852,01111100001011100011,3.943689,2,373,9
853,01111011110010000001,2.432911,2,386,9
854,01111011111010000001,2.791193,2,386,9
855,10111101101111011110,4.009310,2,387,9
856,11111101101111011110,3.864699,2,387,9
857,10101101101111011110,4.806142,2,390,9
858,10101101101111011110,4.513458,2,390,9
859,00111110010011111010,6.142855,2,391,9
860,00111110010011110010,6.091321,2,391,9
861,00111110010011110010,3.082364,2,394,9
862,00111110010011110010,3.569971,2,394,9
863,10000110110111011001,5.328174,2,397,9
864,10000110110111011001,4.995306,2,397,9
865,11010110110111011001,2.219352,2,398,9
866,11010110110111010001,2.064707,2,398,9
867,11010110110111011001,3.235384,2,400,9
868,11010110110111011001,3.603607,2,400,9
869,11110000000000110111,6.552641,2,403,9
870,11110000000001110111,6.282819,2,403,9
871,01100101001010111100,6.825541,2,405,9
872,01100101001010111100,6.961644,2,405,9
873,01100101001010111100,5.282932,2,406,9
874,01100101001010111100,5.274377,2,406,9
875,01100100001110111110,4.135108,2,407,9
876,01100101001110111100,3.706330,2,407,9
877,01100101001110111100,3.263091,2,408,9
878,01100101001110111100,2.862070,2,408,9
879,11100110101111001100,3.228778,2,409,9
880,11100110101111001100,3.266665,2,409,9
881,11100110101011001100,2.548270,2,410,9
882,11100110101111000100,2.465219,2,410,9
883,10100010111010100000,5.798430,2,413,9
884,10100010111010100000,5.339025,2,413,9
885,11100010110010110000,4.880953,2,414,9
886,11100010111010110000,4.568315,2,414,9
887,01100110110010100111,2.793725,2,415,9
888,01100110110010100111,2.976279,2,415,9
889,00010011011100010010,5.151804,2,418,9
890,10010011011100010010,5.870417,2,418,9
891,10010100010110111011,3.433311,2,424,9
892,10010100010110111011,4.095845,2,424,9
893,01010010100011001001,4.545829,2,426,9
894,01010010100011001001,4.755017,2,426,9
895,10010001011110110000,6.762273,2,427,9
896,10010001011110100000,7.053133,2,427,9
897,10010001011110100000,6.071084,2,428,9
898,10010001011110100000,6.100344,2,428,9
899,10100101100000000001,6.017590,2,429,9
900,10100101100000000001,6.276086,2,429,9
901,10100101100001000001,4.586594,2,430,9
902,10100101100001000001,4.706072,2,430,9
903,01100001101100101001,2.864166,2,433,9
904,01100001101100101001,3.113442,2,433,9
905,01100101101100101011,6.684962,2,434,9
906,01100001101100101011,7.001181,2,434,9
907,00101101010100011110,4.971146,2,435,9
908,00101101010100011110,4.766473,2,435,9
909,00101101010100010110,3.200326,2,436,9
910,00101101010100010110,2.767249,2,436,9
911,00001100010100111110,4.062449,2,438,9
912,00001100010100111110,4.051864,2,438,9
913,00010011010000011101,4.725960,2,439,9
914,00000111010000011101,5.228774,2,439,9
915,01001111010000011101,6.516141,2,440,9
916,01000111010000011101,6.504294,2,440,9
917,00100111010000011101,6.109296,2,441,9
918,01000111010000011101,5.670635,2,441,9
920,10101101101111011110,6.608727,1,388,9
921,10101101101111011110,6.539209,1,388,9
922,10101101101111011110,6.530954,1,389,9
923,10101101101111011110,6.658817,1,389,9
924,00111110010011110010,6.705921,1,392,9
925,00111110010011110010,6.422439,1,392,9
926,00111110010011110010,6.773665,1,393,9
927,00111110010011110010,6.646235,1,393,9
928,11010110110111011001,7.940664,1,399,9
929,11010110110111011001,7.692214,1,399,9
930,11101101011000101110,7.066445,1,402,9
931,11101101011000101110,7.238026,1,402,9
932,10011111101101101011,6.177647,1,411,9
933,10011111101101101011,6.225186,1,411,9
934,10011111101101101011,7.334338,1,412,9
935,10011111101101101011,7.591959,1,412,9
936,01100110110010100111,7.061459,1,416,9
937,01100110110010100111,6.964736,1,416,9
938,10010110011111111011,6.981779,1,421,9
939,10010110011110111011,7.054563,1,421,9
940,10010110011110111011,7.112421,1,422,9
941,11010110011110111111,7.269692,1,422,9
942,10010110010110111011,6.032310,1,423,9
943,10010100010110111011,5.867727,1,423,9
944,10100111001000110110,8.003587,1,444,9
945,11100111001000110110,7.911813,1,444,9
946,11011101001000001001,5.906112,1,448,9
947,11011101001000001001,6.090330,1,448,9
948,01011100001001001001,7.086818,1,449,9
949,01011101001001011001,7.499805,1,449,9
950,01011101100000101011,5.133443,1,453,9
951,01011101100000101011,4.974003,1,453,9
952,01011101100000101011,8.504418,1,454,9
953,00011101100000101011,8.559033,1,454,9
954,11111000100001001001,9.615218,1,457,9
955,11111000100001001001,9.547388,1,457,9
956,11111000100001001001,7.958417,1,458,9
957,11111000100001001101,7.837898,1,458,9
958,11111000100001001001,8.811557,1,459,9
959,11111000100001001001,8.623132,1,459,9
960,11111000100001001001,8.531713,1,460,9
961,11111000100001001001,8.697892,1,460,9
962,10011100000011010010,7.967128,1,492,9
963,10011100000001010010,7.889780,1,492,9
964,10011110000001010011,6.748193,1,493,9
965,10011110000001010011,7.134966,1,493,9
966,10011100000001010011,5.623641,1,494,9
967,10011100000001010011,5.919775,1,494,9
968,01010010100011011001,6.277336,1,545,9
969,01010010100011011001,6.335567,1,545,9
971,11011101001001001001,7.995994,0,450,9
972,11011101001001001001,7.995994,0,450,9
973,11000110101101110011,8.523573,0,529,9
974,11000110101101110011,8.523573,0,529,9
975,11100010111010110000,10.855171,0,532,9
976,11100010111010110000,10.855171,0,532,9
977,11100010111010110000,8.649856,0,533,9
978,11100010111010110000,8.649856,0,533,9
979,10100000011011100110,11.328379,0,534,9
980,10100000011011100110,11.328379,0,534,9
981,11100000011011100110,9.611640,0,535,9
982,11100000011011100110,9.611640,0,535,9
983,01101101100110101010,12.286975,0,542,9
984,01001101100110101010,12.286975,0,542,9
985,01010010100011001001,12.282843,0,544,9
986,01010010100011001001,12.282843,0,544,9
987,10011001011110100000,8.662903,0,546,9
988,10011001011110100000,8.662903,0,546,9
989,10011001011110100000,7.788895,0,547,9
990,10011001011110100000,7.788895,0,547,9
991,01100101101100101011,8.254692,0,548,9
992,11100101101100101011,8.254692,0,548,9
993,01100001101100101011,9.889173,0,549,9
994,01100001101100101011,9.889173,0,549,9
995,10011010100101111000,7.689394,0,554,9
996,10011010100101111000,7.689394,0,554,9
997,10011010100100110000,10.277578,0,555,9
998,10011010100100111000,10.277578,0,555,9
999,01110001100111111110,10.236998,0,557,9
1000,01110001100111111110,10.236998,0,557,9
1001,10110101111111011000,10.224804,0,562,9
1002,10100101111111011000,10.224804,0,562,9
1003,01010011001101010010,9.411774,0,566,9
1004,01010011001101010010,9.411774,0,566,9
1005,01110011001101010010,9.809046,0,567,9
1006,01110011001101010010,9.809046,0,567,9
1007,01000111100001101100,7.841988,0,651,9
1008,01000111100001101100,7.841988,0,651,9
1009,00001100001100000100,7.955520,0,657,9
1010,00001100011100000100,7.955520,0,657,9
642,10000110111110110001,9.962434,5,256,10
646,01110011001101010010,13.237185,5,259,10
671,00100110110001110001,14.926674,5,282,10
678,10001110100000111011,12.750820,5,286,10
686,10111000000010111011,13.431257,5,291,10
694,00100011011100101011,14.875051,5,302,10
702,11101111100011000010,10.941001,5,313,10
748,00110111011101111011,9.231275,4,294,10
749,00110111011101111011,9.823693,4,294,10
754,00101100101111100111,11.680859,4,336,10
755,10101000101111100110,8.180019,4,336,10
756,00101000101111100100,13.419518,4,338,10
757,00101000101111100100,13.437506,4,338,10
762,10101001100011011100,5.580136,4,342,10
763,10101001100011011100,11.016704,4,342,10
766,00010010110101010100,13.150412,4,344,10
767,00010010110101010100,12.676455,4,344,10
768,00010010110101010100,11.599861,4,345,10
769,00010010110101010100,13.346002,4,345,10
770,00010010110101010100,8.320595,4,346,10
771,00010010110101010100,10.665421,4,346,10
772,00010010100001010100,11.042035,4,347,10
773,00010010100001010100,11.067497,4,347,10
774,00100010101110111100,11.084485,4,348,10
784,10101001010101110000,10.025494,4,353,10
786,10101001010101110000,12.283579,4,354,10
787,10101001010101110000,0.753141,4,354,10
788,10101001010101110100,1.298547,4,355,10
789,10101001010101110100,1.274863,4,355,10
796,01100111110000010100,0.683572,4,359,10
797,01100111110000010100,0.340121,4,359,10
800,01100111110000010100,1.526420,4,361,10
801,01100111110000010100,2.037189,4,361,10
808,00000010111110101011,1.289360,4,365,10
809,00000010111110101011,0.763953,4,365,10
810,00000010111110101011,1.315452,4,367,10
811,00000010111010101011,1.047009,4,367,10
815,01111100001010100011,0.166149,4,374,10
816,11010011000011011011,0.798469,4,377,10
817,11011011000011011011,0.990306,4,377,10
823,11000100111110101011,0.041456,4,380,10
824,01111011110010000001,2.086001,4,385,10
825,01111001110010000000,1.651840,4,385,10
847,10111001100011011100,2.371909,3,340,10
848,10101001100011011100,1.891841,3,340,10
849,00000010111110101011,2.472681,3,366,10
850,00000010111111101011,2.536279,3,366,10
851,01111100001111100011,1.171889,3,373,10
852,01111100001011100011,1.247689,3,373,10
854,01111011111010000001,0.435239,3,386,10
855,10111101101111011110,1.528013,3,387,10
856,11111101101111011110,1.459177,3,387,10
857,10101101101111011110,2.330069,3,390,10
858,10101101101111011110,1.993706,3,390,10
859,00111110010011111010,3.465066,3,391,10
860,00111110010011110010,3.651094,3,391,10
861,00111110010011110010,0.353970,3,394,10
862,00111110010011110010,0.851272,3,394,10
863,10000110110111011001,2.814682,3,397,10
864,10000110110111011001,2.352538,3,397,10
867,11010110110111011001,0.835296,3,400,10
868,11010110110111011001,1.177776,3,400,10
869,11110000000000110111,3.838309,3,403,10
870,11110000000001110111,3.675138,3,403,10
871,01100101001010111100,4.263892,3,405,10
872,01100101001010111100,4.622425,3,405,10
873,01100101001010111100,2.799164,3,406,10
874,01100101001010111100,2.723482,3,406,10
875,01100100001110111110,1.884049,3,407,10
876,01100101001110111100,1.261262,3,407,10
877,01100101001110111100,0.597894,3,408,10
878,01100101001110111100,0.372956,3,408,10
879,11100110101111001100,0.875489,3,409,10
880,11100110101111001100,0.936051,3,409,10
882,11100110101111000100,0.161953,3,410,10
883,10100010111010100000,3.131977,3,413,10
884,10100010111010100000,2.669477,3,413,10
885,11100010110010110000,2.394799,3,414,10
886,11100010111010110000,1.839270,3,414,10
887,01100110110010100111,0.112337,3,415,10
888,01100110110010100111,0.425342,3,415,10
889,00010011011100010010,2.676508,3,418,10
890,10010011011100010010,3.368786,3,418,10
891,10010100010110111011,1.008332,3,424,10
892,10010100010110111011,1.381586,3,424,10
893,01010010100011001001,2.215633,3,426,10
